Timestamp (UTC),Transaction Description,Currency,Amount,To Currency,To Amount,Native Currency,Native Amount,Native Amount (in USD),Transaction Kind,Transaction Hash
2023-01-29 18:08:49,Convert Dust,ETH,-0.00014018,,,EUR,0.2050524113905790107483455,0.2285020893025931907403852185647925,dust_conversion_debited,
2023-01-29 01:08:04,Crypto Earn,ETH,0.00014018,,,EUR,0.202621955666074532851888685,0.225793688034641865096719613699492975,crypto_earn_interest_paid,
2023-01-29 01:08:03,Crypto Earn,BTC,0.00006207,,,EUR,1.308259946216361062264405573,1.457871814498794501100962814939131255,crypto_earn_interest_paid,
2023-01-24 19:11:10,Card Cashback,CRO,3.12691426,,,EUR,0.24,0.2674462644,referral_card_cashback,
2023-01-23 07:57:09,Convert Dust,CRO,2.887858647456631493,,,EUR,0.20327157879372040666014103066488,0.2265176016961282539137649959520333511428,dust_conversion_credited,
2023-01-23 07:57:09,Convert Dust,ETH,-0.00014018,,,EUR,0.206417240874143233390948985,0.230022999914769159670611045038423475,dust_conversion_debited,
2023-01-22 01:12:33,Crypto Earn,ETH,0.00014018,,,EUR,0.20582274992081562581254218,0.2293605233119063955196359196184683,crypto_earn_interest_paid,
2023-01-22 01:12:31,Crypto Earn,BTC,0.00006207,,,EUR,1.279860286630187155636690438,1.42622438588815341269955942175958253,crypto_earn_interest_paid,
2023-01-16 19:05:56,Convert Dust,CRO,2.925280132142052169,,,EUR,0.21470641544310546001710069813046,0.2392601198040542750700714243067649618901,dust_conversion_credited,
2023-01-16 19:05:56,Convert Dust,ETH,-0.00014018,,,EUR,0.199646976644837878456210527,0.222478492093399733903061435108772245,dust_conversion_debited,
2023-01-16 19:05:56,Convert Dust,USDC,-0.022193,,,EUR,0.0202276667679386035481076009693,0.0225408913108883383645581815353546003455,dust_conversion_debited,
2023-01-15 01:20:54,Crypto Earn,ETH,0.00014018,,,EUR,0.193937744453318441416131782,0.21611635533417432225156121247506317,crypto_earn_interest_paid,
2023-01-15 01:20:53,Crypto Earn,BTC,0.00006207,,,EUR,1.170329315539136515717622945,1.304167514828128888042958924533236075,crypto_earn_interest_paid,
2023-01-14 08:32:52,USDC -> BTC,USDC,-96.527807,BTC,0.0045373,EUR,88.62284263477501267859680439,98.75770084658179448063897153284591965,crypto_exchange,
2023-01-14 08:05:07,Card Cashback,CRO,8.21493429,,,EUR,0.59,0.65747206665,referral_card_cashback,
2023-01-13 20:09:40,Card Cashback,CRO,6.55406895,,,EUR,0.44,0.4903181514,referral_card_cashback,
2023-01-13 09:22:44,Card Cashback,CRO,5.09928464,,,EUR,0.32,0.3565950192,referral_card_cashback,
2023-01-09 20:01:00,Card Cashback,CRO,5.35728363,,,EUR,0.33,0.36773861355,referral_card_cashback,
2023-01-09 19:16:43,Card Cashback,CRO,6.90404151,,,EUR,0.42,0.4680309627,referral_card_cashback,
2023-01-09 18:22:15,USDC -> EUR,USDC,-220.0,,,EUR,202.369612017163813068098643854,225.51248650861587703301202128940966249,card_top_up,
2023-01-09 18:20:53,EUR -> USDC,EUR,-297.99,USDC,316.55,EUR,297.99,332.06796803565,viban_purchase,
2023-01-09 10:31:21,Convert Dust,CRO,6.784791630930139155,,,EUR,0.39221787972115669143572507831447,0.43707169484296612821478393708584354152445,dust_conversion_credited,
2023-01-09 10:31:21,Convert Dust,ETH,-0.00028036,,,EUR,0.337765707249119446622389142,0.37639240269250415078563822262925477,dust_conversion_debited,
2023-01-09 10:31:20,Convert Dust,DOGE,-0.86529208,,,EUR,0.06055190862014872113474454737331,0.06747659067812055849968649268025246567985,dust_conversion_debited,
2023-01-09 10:13:42,Card Cashback,CRO,7.34905511,,,EUR,0.45,0.50146174575,referral_card_cashback,
2023-01-08 00:01:22,Crypto Earn,ETH,0.00014018,,,EUR,0.161841778606495656624275025,0.180349912967329587245781124143610875,crypto_earn_interest_paid,
2023-01-08 00:01:20,Crypto Earn,BTC,0.00006207,,,EUR,0.964018476122868639649842679,1.074263084381840887859417285609326365,crypto_earn_interest_paid,
2023-01-07 19:32:57,Supercharger Lockup (via app),CRO,-102.43,,,EUR,5.81327083451284802238801353183179,6.47807320264971582246917411010442801943865,supercharger_deposit,
2023-01-07 19:32:06,Card Cashback,CRO,9.54676332,,,EUR,0.57,0.63518487795,referral_card_cashback,
2023-01-07 17:03:36,Card Cashback,CRO,11.97790264,,,EUR,0.71,0.79119519885,referral_card_cashback,
2023-01-07 01:28:06,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-06 01:20:00,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-05 19:17:27,Card Cashback,CRO,5.69562462,,,EUR,0.33,0.36773861355,referral_card_cashback,
2023-01-05 10:06:24,Adjustment (Credit),LUNA2,0.074865,,,EUR,0.087444660696543742237125675,0.097444782687567191052149003216993625,admin_wallet_credited,
2023-01-05 01:23:14,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-04 01:16:17,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-03 12:30:53,Card Cashback,CRO,14.2353033,,,EUR,0.8,0.891487548,referral_card_cashback,
2023-01-03 01:20:59,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-02 11:11:33,Card Cashback,CRO,10.83904065,,,EUR,0.59,0.65747206665,referral_card_cashback,
2023-01-02 01:24:43,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-01 23:37:05,Card Cashback,CRO,0.17301415,,,EUR,0.01,0.01114359435,referral_card_cashback,
2023-01-01 03:13:48,Card Cashback,CRO,1.76166604,,,EUR,0.09,0.10029234915,referral_card_cashback,
2023-01-01 01:15:25,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2023-01-01 00:32:11,Crypto Earn,ETH,0.00014018,,,EUR,0.154125944516598602052546432,0.17175170045035816630506548227478592,crypto_earn_interest_paid,
2023-01-01 00:32:10,Crypto Earn,BTC,0.00006207,,,EUR,0.946609686616664193114191705,1.054863435543672971823461558865486675,crypto_earn_interest_paid,
2022-12-31 10:43:13,Card Cashback,CRO,14.27714615,,,EUR,0.76,0.8469131706,referral_card_cashback,
2022-12-31 01:11:12,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-30 18:10:55,Card Cashback,CRO,6.31829568,,,EUR,0.34,0.3788822079,referral_card_cashback,
2022-12-30 17:49:22,Convert Dust,CRO,0.387452829747282329,,,EUR,0.01982069745599043785177353377849,0.02208738121836344168990496884935153155315,dust_conversion_credited,
2022-12-30 17:49:22,Convert Dust,DOGE,-0.32448453,,,EUR,0.0201349738632618162737551894242,0.022437598098004204839895638215069487327,dust_conversion_debited,
2022-12-30 01:20:43,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-29 01:12:31,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-28 19:20:55,Card Cashback,CRO,1.86295503,,,EUR,0.1,0.1114359435,referral_card_cashback,
2022-12-28 01:15:31,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-27 15:13:17,Convert Dust,CRO,7.572409927789184431,,,EUR,0.41066706541346047412519868426825,0.45763071898725185534098852506391045843875,dust_conversion_credited,
2022-12-27 15:13:17,Convert Dust,DOGE,-1.51426114,,,EUR,0.10310197648218713937272019258832,0.1148926602600733481956507282258114627992,dust_conversion_debited,
2022-12-27 15:13:17,Convert Dust,ETH,-0.00028036,,,EUR,0.313755403210449313606869448,0.34963629384979348320708885019204188,dust_conversion_debited,
2022-12-27 01:15:41,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-26 01:14:28,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-25 01:11:24,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-25 01:03:17,Crypto Earn,ETH,0.00014018,,,EUR,0.158627900576037086838004825,0.176768497661148862627844993314273875,crypto_earn_interest_paid,
2022-12-25 01:03:15,Crypto Earn,BTC,0.00006207,,,EUR,0.97178473822786549284372274,1.0829174918332270918613274158430519,crypto_earn_interest_paid,
2022-12-24 01:10:39,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-23 10:36:23,Card Cashback,CRO,1.68577889,,,EUR,0.09,0.10029234915,referral_card_cashback,
2022-12-23 10:32:40,Card Cashback,CRO,1.34839262,,,EUR,0.08,0.0891487548,referral_card_cashback,
2022-12-23 01:10:49,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-22 01:12:38,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-21 01:10:20,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-20 01:13:18,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-19 01:17:11,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-18 01:13:59,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-18 00:23:36,Crypto Earn,ETH,0.00014018,,,EUR,0.154306589064097578880924182,0.17195300340624495678661460373135717,crypto_earn_interest_paid,
2022-12-18 00:23:34,Crypto Earn,BTC,0.00006207,,,EUR,0.969210515306206292884109451,1.080048882232682896531780728294520185,crypto_earn_interest_paid,
2022-12-16 17:53:30,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-15 17:51:27,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-14 17:43:40,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-13 17:47:33,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-13 13:38:09,Convert Dust,CRO,4.191829360536148286,,,EUR,0.24144098486793104310648972108309,0.26905203948327118681510853041945976045415,dust_conversion_credited,
2022-12-13 13:38:09,Convert Dust,DOGE,-0.54080755,,,EUR,0.0464336394865383525563212351528,0.051743764263212568660492937283376346668,dust_conversion_debited,
2022-12-13 13:38:09,Convert Dust,CUDOS,-3.68997414,,,EUR,0.00844901842139005554973508073915,0.00941524339436481421702139897215857638025,dust_conversion_debited,
2022-12-13 13:38:09,Convert Dust,ETH,-0.00015514,,,EUR,0.190593582185353896117034516,0.21238975655869703295202727712525846,dust_conversion_debited,
2022-12-12 17:43:57,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-11 17:48:58,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-11 01:31:43,Crypto Earn,ETH,0.00014018,,,EUR,0.166087356186783815907492212,0.18508101240094816756181703363122022,crypto_earn_interest_paid,
2022-12-11 01:31:41,Crypto Earn,BTC,0.00006207,,,EUR,0.997911531151971420380216008,1.11203213003449577115104499585283548,crypto_earn_interest_paid,
2022-12-10 17:44:20,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-09 17:44:42,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-08 17:38:34,Supercharger Reward,DOGE,0.10816151,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-08 05:17:01,Card Cashback,CRO,4.06930597,,,EUR,0.25,0.27858985875,referral_card_cashback,
2022-12-08 02:36:45,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.0039723047842452720325960844644,0.004426575315019358243665074266961061614,supercharger_reward_to_app_credited,
2022-12-08 00:50:15,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-07 12:23:28,Card Cashback,CRO,6.49006382,,,EUR,0.4,0.445743774,referral_card_cashback,
2022-12-07 02:28:33,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00369701569249657027724268720546,0.0041198043182766117935859542721581345151,supercharger_reward_to_app_credited,
2022-12-07 00:49:59,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-06 07:09:48,Supercharger Lockup (via app),CRO,-100.47,,,EUR,6.24909275346378970818177431295352,6.9637354700125029921682569006803977284612,supercharger_deposit,
2022-12-06 07:09:22,Convert Dust,CRO,5.584490272489274453,,,EUR,0.34736655049326989706457297867406,0.3870911929455792137953857030314925507561,dust_conversion_credited,
2022-12-06 07:09:22,Convert Dust,CUDOS,-51.65963796,,,EUR,0.10287610989877419408078565314645,0.11464096370179591810844464479638399425575,dust_conversion_debited,
2022-12-06 07:09:22,Convert Dust,ETH,-0.00021207,,,EUR,0.250793278584822061160018512,0.27947385622557991164981367362186072,dust_conversion_debited,
2022-12-06 07:07:00,Card Cashback,CRO,3.11472307,,,EUR,0.2,0.222871887,referral_card_cashback,
2022-12-06 02:31:32,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.0034957710642898983121223524475,0.0038955454680914397593041183242669671625,supercharger_reward_to_app_credited,
2022-12-06 00:51:23,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-05 10:41:14,Card Cashback,CRO,8.04181646,,,EUR,0.54,0.6017540949,referral_card_cashback,
2022-12-05 07:06:57,Card Cashback,CRO,7.91628005,,,EUR,0.56,0.6240412836,referral_card_cashback,
2022-12-05 02:42:42,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00445434366000131725045914523315,0.00496373988425489999047740657259597727025,supercharger_reward_to_app_credited,
2022-12-05 00:58:57,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-04 02:31:14,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00436441100883411236493415162694,0.0048635225859121614637145350192011891789,supercharger_reward_to_app_credited,
2022-12-04 01:21:27,Crypto Earn,ETH,0.00014018,,,EUR,0.163877237395122715131287602,0.18261814567298982058936760298722487,crypto_earn_interest_paid,
2022-12-04 01:21:26,Crypto Earn,BTC,0.00006207,,,EUR,0.985821185974883853186577838,1.09855913981400149482761782913720153,crypto_earn_interest_paid,
2022-12-04 00:54:33,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-03 02:37:54,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00438044914390599737068383886033,0.00488139483304932092310672823602838271355,supercharger_reward_to_app_credited,
2022-12-03 00:52:48,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-02 06:36:14,Card Cashback,CRO,0.15218837,,,EUR,0.01,0.01114359435,referral_card_cashback,
2022-12-02 02:29:09,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00478908384076638376333415922119,0.00533676076296405737750222738592532842765,supercharger_reward_to_app_credited,
2022-12-02 00:48:48,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-12-01 02:23:10,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00491200450220221501524901377431,0.00547373856179151658014140737384730911485,supercharger_reward_to_app_credited,
2022-12-01 00:51:43,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-30 09:51:36,Card Cashback,CRO,3.6700784,,,EUR,0.23,0.25630267005,referral_card_cashback,
2022-11-30 02:29:54,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00483604480155764722584218525614,0.0053890921526984668825188149611975006809,supercharger_reward_to_app_credited,
2022-11-30 01:00:56,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-29 09:33:35,Card Cashback,CRO,3.83429491,,,EUR,0.24,0.2674462644,referral_card_cashback,
2022-11-29 09:32:00,Card Cashback,CRO,3.22080772,,,EUR,0.2,0.222871887,referral_card_cashback,
2022-11-29 07:30:31,Card Cashback,CRO,33.66171485,,,EUR,2.13,2.37358559655,referral_card_cashback,
2022-11-29 02:37:32,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00469248956246873688736872746904,0.0052291200175760588429718737790683943924,supercharger_reward_to_app_credited,
2022-11-29 00:50:09,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-28 02:26:45,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00434435472469642068749137524177,0.00484117267645228390383520048179180559995,supercharger_reward_to_app_credited,
2022-11-28 00:52:47,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-27 21:03:10,Crypto Earn Allocation,ETH,-0.48729,,,EUR,558.50520137434077013,622.37554064807160409953167655,crypto_earn_program_created,
2022-11-27 21:02:24,Crypto Earn Allocation,BTC,-0.1618375,,,EUR,2539.911895935493619912,2830.37478530445546673124106972,crypto_earn_program_created,
2022-11-27 02:30:58,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00447108368387879145132329282738,0.0049823942878048886501794545974587293303,supercharger_reward_to_app_credited,
2022-11-27 00:54:30,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-26 12:20:41,Card Cashback,CRO,1.66227201,,,EUR,0.11,0.12257953785,referral_card_cashback,
2022-11-26 02:28:45,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00488231166374422292104508600048,0.0054406500671039222388098516450213025288,supercharger_reward_to_app_credited,
2022-11-26 00:52:11,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-25 02:31:36,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00458541880798217549914169978833,0.00510980471210139057929438756106303839355,supercharger_reward_to_app_credited,
2022-11-25 00:56:02,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-24 04:19:12,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00465350250515467120276796194038,0.0051856744224152439891272765039833604853,supercharger_reward_to_app_credited,
2022-11-24 02:27:23,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-23 02:31:13,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.0046733401273785000006279931008,0.005207780663908333291847310036991386048,supercharger_reward_to_app_credited,
2022-11-23 00:54:41,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-22 02:26:09,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-22 00:55:36,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-21 02:46:16,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-21 01:01:09,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-20 02:32:18,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-20 01:01:17,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-19 17:08:16,Card Cashback,CRO,0.42072553,,,EUR,0.03,0.03343078305,referral_card_cashback,
2022-11-19 02:31:49,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-19 00:56:02,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-18 02:22:24,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-18 00:54:29,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-17 02:25:06,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-17 00:52:29,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-16 02:20:53,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-16 00:51:25,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-15 02:17:33,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.00474449445970683094029629312091,0.00528707216547953439226909593481165428585,supercharger_reward_to_app_credited,
2022-11-15 00:52:14,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-14 02:27:03,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-14 00:46:56,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-13 02:17:01,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-13 00:53:40,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-12 02:14:33,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-12 00:46:53,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-11 02:14:16,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-11 00:45:36,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-10 02:21:14,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-10 00:46:01,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-09 11:37:52,EUR -> BTC,EUR,-199.66,BTC,0.0110786,EUR,199.66,222.4930047921,viban_purchase,
2022-11-09 00:45:58,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-08 16:26:12,Supercharger Reward,CUDOS,1.84498707,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-08 00:46:05,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-07 00:49:04,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-06 00:49:27,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-05 00:43:47,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-04 06:36:43,Card Cashback,CRO,0.43253537,,,EUR,0.05,0.05571797175,referral_card_cashback,
2022-11-04 00:46:05,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-03 00:41:44,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-02 06:36:08,Card Cashback,CRO,0.17809131,,,EUR,0.02,0.0222871887,referral_card_cashback,
2022-11-02 00:37:09,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-01 19:54:51,Card Cashback,CRO,1.84758972,,,EUR,0.22,0.2451590757,referral_card_cashback,
2022-11-01 11:38:03,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-11-01 07:39:54,Card Cashback,CRO,1.54855148,,,EUR,0.18,0.2005846983,referral_card_cashback,
2022-11-01 07:37:56,Card Cashback,CRO,1.90067204,,,EUR,0.22,0.2451590757,referral_card_cashback,
2022-10-31 11:53:42,Card Cashback,CRO,11.8861073,,,EUR,1.42,1.5823903977,referral_card_cashback,
2022-10-31 11:11:44,Card Cashback,CRO,6.25024404,,,EUR,0.75,0.83576957625,referral_card_cashback,
2022-10-31 00:47:05,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-30 00:43:30,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-29 00:40:41,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-28 11:37:14,EUR -> BTC,EUR,-207.24,BTC,0.01,EUR,207.24,230.9398493094,viban_purchase,
2022-10-28 00:40:58,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-27 00:39:12,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-26 10:01:00,Card Cashback,CRO,0.96744735,,,EUR,0.11,0.12257953785,referral_card_cashback,
2022-10-26 00:40:43,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-25 00:43:38,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-24 00:39:38,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-23 00:38:53,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-22 00:36:39,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-21 00:41:25,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-20 00:38:07,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-19 00:35:30,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-18 00:38:14,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-17 00:49:15,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-16 00:42:27,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
2022-10-15 00:33:40,Supercharger Reward,ETH,0.00000748,,,EUR,0.01,0.01114359435,supercharger_reward_to_app_credited,
